75.8385699,0.01
77.3554742,0.02
77.89498739999999,0.03
82.3262886,0.04
85.58296375,0.05
89.6188527,0.06
92.7095152,0.07
93.2390462,0.08
97.46766224999999,0.09
100.6970185,0.1
104.18235445,0.11
108.785361,0.12
115.10070785,0.13
121.90527810000002,0.14
128.32539175,0.15
135.5643722,0.16
142.22168815,0.17
146.81680089999998,0.18
148.89488590000002,0.19
151.178771,0.2
153.41989735,0.21
155.9004965,0.22
158.63944930000002,0.23
161.2007284,0.24
164.04528299999998,0.25
166.6846741,0.26
169.03306405,0.27
171.11381000000003,0.28
173.9138777,0.29
175.53274549999998,0.3
177.55934244999997,0.31
179.2145976,0.32
180.0298288,0.33
181.2199029,0.34
182.72532575,0.35
184.3900302,0.36
185.47313635,0.37
187.2521648,0.38
189.32512015,0.39
190.355263,0.4
192.32434510000002,0.41
194.3837805,0.42
195.39086295,0.43
197.1336254,0.44
199.37983375,0.45
200.2132768,0.46
201.06821695,0.47
202.8431034,0.48
204.8718964,0.49
205.778341,0.5
207.30642444999998,0.51
209.6408032,0.52
210.57108010000002,0.53
211.56112420000002,0.54
213.17156425,0.55
214.53346720000002,0.56
215.54132615,0.57
216.55324649999997,0.58
218.42871814999998,0.59
220.162653,0.6
221.03480745,0.61
222.41699369999998,0.62
224.6413558,0.63
225.89803740000002,0.64
226.64122500000002,0.65
228.7627311,0.66
230.56989835000002,0.67
231.3303042,0.68
232.5762596,0.69
235.1038615,0.7
236.08798255,0.71
236.9694906,0.72
239.63238385000002,0.73
240.959316,0.74
241.90587525,0.75
244.5727454,0.76
246.0815471,0.77
247.0641614,0.78
249.39530670000005,0.79
251.275166,0.8
252.11438750000002,0.81
255.5137289,0.82
257.0056135,0.83
259.3211476,0.84
261.7552395,0.85
263.05719759999994,0.86
266.49366205,0.87
267.860585,0.88
271.8251822,0.89
272.924082,0.9
277.2103622,0.91
280.0751478000001,0.92
282.8193554,0.93
287.33395129999997,0.94
292.13656325,0.95
296.1675046,0.96
303.35375965000003,0.97
312.3956859,0.98
324.9902534499995,0.99
