72.39678391999999,0.01
72.42219682,0.02
72.43937669,0.03
72.45281364,0.04
72.46455745,0.05
72.47440696000001,0.06
72.48307086999999,0.07
72.49170024,0.08
72.49986168999999,0.09
72.50704660000001,0.1
72.51398163,0.11
72.52067284,0.12
72.52690233000001,0.13
72.53292374,0.14
72.538976,0.15
72.54463756,0.16
72.550528,0.17
72.55626552,0.18
72.56182211,0.19
72.5670808,0.2
72.57242408,0.21
72.577555,0.22
72.582817,0.23
72.587964,0.24
72.593012,0.25
72.59808366,0.26
72.60287407,0.27
72.60755112,0.28
72.61219289,0.29
72.617101,0.3
72.62189449,0.31
72.6269682,0.32
72.63155053,0.33
72.636488,0.34
72.64111975,0.35
72.646416,0.36
72.65126217,0.37
72.65602358000001,0.38
72.66101298,0.39
72.665885,0.4
72.67080181,0.41
72.6758401,0.42
72.6809509,0.43
72.68631104,0.44
72.69180340000001,0.45
72.69727074,0.46
72.70267954,0.47
72.70824524000001,0.48
72.71396909,0.49
72.719963,0.5
72.72606483,0.51
72.73271628,0.52
72.73902613999999,0.53
72.74525814,0.54
72.75170265,0.55
72.75889372,0.56
72.76596433,0.57
72.77346126,0.58
72.78195376000001,0.59
72.7904754,0.6
72.79935209,0.61
72.80866362,0.62
72.81909236999999,0.63
72.82948384000001,0.64
72.84101100000001,0.65
72.85325442000001,0.66
72.86705,0.67
72.88171172,0.68
72.89876786,0.69
72.91797869999999,0.7
72.94138572,0.71
72.9715268,0.72
73.00494557,0.73
73.05263196,0.74
73.12555175,0.75
73.28966532000001,0.76
88.46892658,0.77
88.51524337999999,0.78
88.54404017,0.79
88.565409,0.8
88.58446469,0.81
88.60212048,0.82
88.61844939,0.83
88.63270336000001,0.84
88.64551,0.85
88.65908012,0.86
88.6716491,0.87
88.6844444,0.88
88.69704747,0.89
88.7099881,0.9
88.72267871999999,0.91
88.73655752,0.92
88.75166838999999,0.93
88.76934252000001,0.94
88.78873605,0.95
88.8130302,0.96
88.84203858,0.97
88.88169608,0.98
88.95962941,0.99
